,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,primary_photo,community.advertisers,community.property_id,community.description.name,other_listings,products,lead_attributes.opcity_lead_attributes
25,2022-05-02T07:00:49Z,"['lake', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'gourmet_kitchen', 'open_kitchen', 'coffer_ceiling', 'smart_homes']",4904-Chase-Hill-Way_Raleigh_NC_27603_M92268-07328,for_sale,2022-04-22T00:00:00Z,,"[{'name': 'D.R. Horton - Raleigh-Fayetteville', 'photo': 'https://nh.rdcpix.com/f9b431662238d6b8d0c19802d57f852dn-f425485694s.jpg', 'type': 'Builder'}]",,,634585,True,9226807328,,,2942644095,,,,DRHB,417000657200,495-49756-497560000-0066,new_home,,True,,,,True,,False,,,True,False,False,new_homes_moveinready,['co_broke'],basic_opt_in,,,,,3.0,,1.0,,2709.0,4.0,,,2.0,2.0,4.0,single_family,27603,North Carolina,-78.71802,35.66465,Raleigh,NC,4904 Chase Hill Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4904%20Chase%20Hill%20Way%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=Q0S71jwfzxQc9OiUPItDV9-6HjM=,37183,Wake,"[{'listing_id': '2942644095', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2942424490', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,"[{'office': {'hours': 'Mon - Sat 10:00 AM - 6:00 PM Sunday 1:00 PM - 6:00 PM', 'phones': [{'number': '(919) 925-4050', 'type': 'Office'}]}, 'builder': None}]",717000070358,The Village at Lake Wheeler,,,
26,2022-04-30T00:51:04Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'fireplace', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_suite', 'front_porch', 'new_roof']",2225-Caramoor-Ln_Raleigh_NC_27614_M52471-47981,for_sale,2022-04-21T20:40:49Z,,"[{'name': 'Angela Drum Team Realtors', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/62b65432104e40099d217f3b65e9b5fcl-m3699181345s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/62b65432104e40099d217f3b65e9b5fcl-m2707530066s-w1024_h768.jpg'}]",,650000,False,5247147981,,"[{'type': None, 'href': 'https://view.paradym.com/idx/2225-Caramoor-Lane-Raleigh-NC-27614-7047/4720582/prt/20'}]",2942318037,,https://ap.rdcpix.com/62b65432104e40099d217f3b65e9b5fcl-m3699181345s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,5D09BEA37EB454BE677BFBA1EAE5349F,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2005.0,,2021-10-26,530000.0,2.0,,1.0,4356.0,2811.0,3.0,,,2.0,2.0,4.0,single_family,27614,North Carolina,-78.569618,35.925966,Raleigh,NC,2225 Caramoor Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2225%20Caramoor%20Ln%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=Oh1ZqmsBQR_JFGn1GINIMwVOT60=,37183,Wake,"[{'listing_id': '2942318037', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2934050676', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '618737018', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '516565586', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '510815650', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
27,2022-04-22T03:21:50Z,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'water_view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'front_porch', 'new_roof', 'views']",3426-Falls-River-Ave_Raleigh_NC_27614_M58555-87801,for_sale,2022-04-21T15:57:31Z,,"[{'name': 'Spencer Properties', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/3c23bd8fdef47b23c69a995c628b3350l-m1183097178s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/3c23bd8fdef47b23c69a995c628b3350l-m1096802721s-w1024_h768.jpg'}]",,650000,False,5855587801,,,2942302072,,https://ap.rdcpix.com/3c23bd8fdef47b23c69a995c628b3350l-m1183097178s-w1024_h768.jpg,[{'office_name': 'Spencer Properties'}],TANC,,,mls,63F288FC8EB99E309DFEA413A0A70FC8,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2014-02-28,285000.0,2.0,,1.0,4356.0,2570.0,3.0,,,2.0,3.0,4.0,single_family,27614,North Carolina,-78.561065,35.929732,Raleigh,NC,3426 Falls River Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3426%20Falls%20River%20Ave%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=-rhZKqsc1vz8hrwzIxdvZvPvnvo=,37183,Wake,"[{'listing_id': '2942302072', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '578703006', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '522718518', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '524220570', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '511043738', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
28,2022-04-30T16:52:25Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1337-Hoke-Landing-Ln_Raleigh_NC_27603_M57419-04205,for_sale,2022-04-21T14:20:48Z,,"[{'name': 'RE/MAX United', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d368b2230e07fb775b248eb6a4edb0dal-m224579832s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d368b2230e07fb775b248eb6a4edb0dal-m1409375002s-w1024_h768.jpg'}]",,610000,False,5741904205,,,2942297225,,https://ap.rdcpix.com/d368b2230e07fb775b248eb6a4edb0dal-m224579832s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,CA97635521C52E2302C727744A01D45C,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2018.0,,2018-07-27,386000.0,4.0,,,22651.0,2959.0,4.0,,,2.0,2.0,4.0,single_family,27603,North Carolina,-78.632066,35.615121,Raleigh,NC,1337 Hoke Landing Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1337%20Hoke%20Landing%20Ln%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=4Ng_n6kdJRpEP53yM4w0oIrqS7k=,37183,Wake,"[{'listing_id': '2942297225', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
29,2022-04-25T15:10:10Z,"['carport', 'central_air', 'community_outdoor_space', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'spa_or_hot_tub', 'basement', 'single_story', 'updated_kitchen', 'fenced_yard', 'farm', 'ranch']",1308-Ivy-Ln_Raleigh_NC_27609_M58327-89635,for_sale,2022-04-21T11:18:27Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a7f63e896593d8d26e694d343d67b44fl-m3241471277s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a7f63e896593d8d26e694d343d67b44fl-m3674699059s-w1024_h768.jpg'}]",,649900,False,5832789635,,,2942292317,,https://ap.rdcpix.com/a7f63e896593d8d26e694d343d67b44fl-m3241471277s-w1024_h768.jpg,[{'office_name': 'EXP Realty LLC'}],TANC,,,mls,00488C44D6FD2A34B44ABFFBE916AD66,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1963.0,,2006-05-05,192000.0,3.0,,,20038.0,2479.0,3.0,,,,1.0,4.0,single_family,27609,North Carolina,-78.618196,35.854612,Raleigh,NC,1308 Ivy Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1308%20Ivy%20Ln%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=QD7j7NDx8EBD2iqS9Rdzp5jdWG0=,37183,Wake,"[{'listing_id': '2942292317', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '632710026', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
30,2022-04-23T16:17:32Z,"['central_air', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'big_lot', 'groundscare']",117-Trails-End-Ct_Raleigh_NC_27614_M56002-56971,for_sale,2022-04-20T22:12:28Z,,"[{'name': 'Eaton Real Estate Services LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c01e3bfefacf24c1ad5ce6df38fe74efl-m3462213241s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c01e3bfefacf24c1ad5ce6df38fe74efl-m3780874259s-w1024_h768.jpg'}]",,600000,False,5600256971,,,2942274176,,https://ap.rdcpix.com/c01e3bfefacf24c1ad5ce6df38fe74efl-m3462213241s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,06897F817ABC09618CF6FD89FC64769A,,,,,,,False,,True,True,False,False,co_broke,['co_broke'],basic_opt_in,1986.0,,2002-12-30,184000.0,3.0,,1.0,41818.0,2886.0,4.0,,,2.0,2.0,3.0,single_family,27614,North Carolina,-78.644088,35.932771,Raleigh,NC,117 Trails End Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=117%20Trails%20End%20Ct%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=NTpk7mqDbhUW_Eqaaiuu9J5A1uc=,37183,Wake,"[{'listing_id': '2942274176', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
31,2022-04-20T20:59:17Z,"['community_clubhouse', 'den_or_office', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",12808-Townfield-Dr_Raleigh_NC_27614_M67531-50621,for_sale,2022-04-20T21:03:47Z,,"[{'name': 'Allen Tate Realtors-Raleigh-Falls of Neuse', 'photo': 'https://ap.rdcpix.com/569826821/06fa19acf2f47170ca75a347468039abg-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/10eaf72ee321d00ae558f63b61dc2e83l-m4105587956s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/10eaf72ee321d00ae558f63b61dc2e83l-m659980824s-w1024_h768.jpg'}]",,569000,False,6753150621,,,2942270673,,https://ap.rdcpix.com/10eaf72ee321d00ae558f63b61dc2e83l-m4105587956s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,9016E61448D486E0554266A8AA8A5E50,,,,,,,False,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,2002.0,,2013-04-15,328000.0,3.0,,1.0,30056.0,3026.0,4.0,,,2.0,2.0,5.0,single_family,27614,North Carolina,-78.572687,35.93875,Raleigh,NC,12808 Townfield Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12808%20Townfield%20Dr%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=TmBq71YSPYFdd64keH2Uz9Gi7jM=,37183,Wake,"[{'listing_id': '2942270673', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '563398262', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
32,2022-04-20T20:40:28Z,"['central_air', 'city_view', 'community_clubhouse', 'community_horse_facilities', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'horse_facilities', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_suite', 'big_lot', 'horse_stables', 'equestrian', 'clubhouse', 'playground', 'tennis', 'trails', 'lake', 'groundscare']",11613-Appaloosa-Run-W_Raleigh_NC_27613_M65378-13668,for_sale,2022-04-20T20:45:43Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f345acb0a0385c2a09c1dd5866c50abfl-m721649885s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f345acb0a0385c2a09c1dd5866c50abfl-m2882633913s-w1024_h768.jpg'}]",,624900,False,6537813668,,,2942269948,,https://ap.rdcpix.com/f345acb0a0385c2a09c1dd5866c50abfl-m721649885s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,32E49231B6C4E4BA3016D0FA2AB2F86C,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1984.0,,1994-02-14,217000.0,3.0,,1.0,44867.0,3774.0,4.0,,,2.0,3.0,4.0,single_family,27613,North Carolina,-78.708171,35.956705,Raleigh,NC,11613 Appaloosa Trl W,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11613%20Appaloosa%20Trl%20W%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=VsseU2IjO85bABZaWoQaIqI1gIg=,37183,Wake,"[{'listing_id': '2942269948', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
33,2022-04-22T17:01:31Z,"['community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'spa_or_hot_tub', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'screen_porch']",1317-Wynncrest-Ct_Raleigh_NC_27603_M60087-44008,for_sale,2022-04-16T14:01:45Z,,"[{'name': 'Howard Perry & Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/3a166b431d9ee77f281fdf1b3fe494e7l-m1692891508s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/3a166b431d9ee77f281fdf1b3fe494e7l-m4285286387s-w1024_h768.jpg'}]",,625000,False,6008744008,,,2942162109,,https://ap.rdcpix.com/3a166b431d9ee77f281fdf1b3fe494e7l-m1692891508s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,B50E9AE762B782E4890287878CC2F57A,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2020-05-29,437500.0,3.0,,,24829.0,3256.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.680479,35.645664,Raleigh,NC,1317 Wynncrest Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1317%20Wynncrest%20Ct%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=tSPdHfVkj73yI3L9smxidfSfHdQ=,37183,Wake,"[{'listing_id': '2942162109', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2912554332', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
34,2022-05-05T20:33:16Z,"['city_view', 'community_clubhouse', 'community_outdoor_space', 'energy_efficient', 'forced_air', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'big_yard', 'private_backyard', 'rental_property', 'clubhouse', 'park', 'trails', 'hoa']",6020-Balance-Ct-2285_Raleigh_NC_27616_M94244-66691,for_sale,2022-04-15T20:39:28Z,,"[{'name': 'Lennar - Raleigh', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/be21dd084556dfd30f6bf8d65ae57879l-m986238845s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/be21dd084556dfd30f6bf8d65ae57879l-m1523137891s-w1024_h768.jpg'}]",,619990,False,9424466691,,,2942147478,,https://ap.rdcpix.com/be21dd084556dfd30f6bf8d65ae57879l-m986238845s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,,6098.0,2730.0,3.0,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.539203,35.857382,Raleigh,NC,6020 Balance Ct Unit 2285,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6020%20Balance%20Ct%20Unit%202285%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=5p2aaPLNW_JSbfLX59bo-Afyj-4=,37183,Wake,"[{'listing_id': '2942147478', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
35,2022-05-05T20:43:46Z,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'energy_efficient', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'big_yard', 'rental_property', 'clubhouse', 'park', 'trails', 'hoa']",6016-Balance-Ct-2284_Raleigh_NC_27616_M92290-99864,for_sale,2022-04-14T20:26:47Z,,"[{'name': 'Lennar - Raleigh', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f2da984ddc298e6f3940159f3f7db62al-m2083018060s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f2da984ddc298e6f3940159f3f7db62al-m1523137891s-w1024_h768.jpg'}]",,629990,False,9229099864,,,2942106372,,https://ap.rdcpix.com/f2da984ddc298e6f3940159f3f7db62al-m2083018060s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,,6098.0,2909.0,3.0,,,2.0,2.0,5.0,single_family,27616,North Carolina,-78.539071,35.857349,Raleigh,NC,6016 Balance Ct Unit 2284,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6016%20Balance%20Ct%20Unit%202284%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=7t_CHPGyjUscVoHv4zTIWtWbKyk=,37183,Wake,"[{'listing_id': '2942106372', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
36,2022-04-15T03:47:17Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'high_ceiling']",5524-Wade-Park-Blvd_Raleigh_NC_27607_M64907-72338,for_sale,2022-04-13T18:41:26Z,,"[{'name': ""Carolina's Choice Real Estate"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2c3f7c92e9830ed807ce868adb4175eel-m1547744338s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2c3f7c92e9830ed807ce868adb4175eel-m257430100s-w1024_h768.jpg'}]",,585000,False,6490772338,,,2942063222,,https://ap.rdcpix.com/2c3f7c92e9830ed807ce868adb4175eel-m1547744338s-w1024_h768.jpg,"[{'office_name': ""Carolina's Choice Real Estate""}]",TANC,,,mls,66B60934C94A53FE2FA71C07004DCCF9,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2012.0,,2017-05-03,370000.0,2.0,,1.0,3920.0,2172.0,3.0,townhouse,,2.0,2.0,3.0,townhomes,27607,North Carolina,-78.734779,35.808204,Raleigh,NC,5524 Wade Park Blvd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5524%20Wade%20Park%20Blvd%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=_QqAv6zwFLKbm5K4k3_LLCldf9Q=,37183,Wake,"[{'listing_id': '2942063222', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '626167326', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
37,2022-04-11T22:50:56Z,"['central_air', 'forced_air', 'recreation_facilities', 'two_or_more_stories', 'rental_property', 'shopping']",4304-Presley-Ct_Raleigh_NC_27604_M97386-66117,for_sale,2022-04-08T13:40:23Z,,"[{'name': 'Howard Perry & Walston Realtor', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/7b4f2a417c68e849cbb0b6864860222dl-m3512252355s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/7b4f2a417c68e849cbb0b6864860222dl-m1245788345s-w1024_h768.jpg'}]",,635000,False,9738666117,,,2941920653,,https://ap.rdcpix.com/7b4f2a417c68e849cbb0b6864860222dl-m3512252355s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1983.0,,,,8.0,,,,4172.0,8.0,,,,2.0,8.0,multi_family,27604,North Carolina,-78.591562,35.843403,Raleigh,NC,4304 Presley Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4304%20Presley%20Ct%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=G2ana0BH8YqUvNn7NVj_od5B_iY=,37183,Wake,"[{'listing_id': '2941920653', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
38,2022-04-12T19:56:23Z,"['carport', 'central_air', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'updated_kitchen']",2804-Glen-Burnie-Dr_Raleigh_NC_27607_M51647-99358,for_sale,2022-04-08T10:38:00Z,,"[{'name': 'Fonville Morisey/Stonehenge Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f7f17ca420a5ab643ae01278254efa0bl-m262915736s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f7f17ca420a5ab643ae01278254efa0bl-m3317509575s-w1024_h768.jpg'}]",,600000,False,5164799358,,,2941917373,,https://ap.rdcpix.com/f7f17ca420a5ab643ae01278254efa0bl-m262915736s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,0B20E2082EEDC71409A210B5FD82765E,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1968.0,,2012-07-13,227500.0,3.0,,,13068.0,2353.0,3.0,,,,3.0,4.0,single_family,27607,North Carolina,-78.692901,35.821392,Raleigh,NC,2804 Glen Burnie Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2804%20Glen%20Burnie%20Dr%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=G3Pa8aSkhBOeJp50IurOmKu95gw=,37183,Wake,"[{'listing_id': '2941917373', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '552230166', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
39,2022-04-12T02:55:55Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'gourmet_kitchen', 'open_floor_plan', 'floor_plan']",607-Bragg-St_Raleigh_NC_27610_M62330-77704,for_sale,2022-04-07T23:03:03Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/307f1a45e02a943648fe2bfc7f6810fal-m2468079168s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/307f1a45e02a943648fe2bfc7f6810fal-m3734497055s-w1024_h768.jpg'}]",,650000,False,6233077704,,,2941902503,,https://ap.rdcpix.com/307f1a45e02a943648fe2bfc7f6810fal-m2468079168s-w1024_h768.jpg,[{'office_name': 'Compass -- Raleigh'}],TANC,,,mls,09271C69F056FE0FE89FFD347B3FCF24,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2019.0,,2019-08-29,1968000.0,3.0,,,5227.0,2168.0,3.0,,,,2.0,4.0,single_family,27610,North Carolina,-78.627455,35.765837,Raleigh,NC,607 Bragg St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=607%20Bragg%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=wBDC_WvhRCntZXR8zHSmJOTnl_U=,37183,Wake,"[{'listing_id': '2941902503', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '653248166', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '640626898', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
