,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,other_listings,community.advertisers,community.property_id,community.description.name,products
35,2022-04-13T14:12:37Z,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'vaulted_ceiling']",4321-Sunscape-Ln_Raleigh_NC_27613_M57107-22671,for_sale,2022-04-07T20:17:58Z,,"[{'name': 'CB Advantage-(Creedmoor Office)', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/0e38dc1908a233e0ce685a738cb605f7l-m891447012s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/0e38dc1908a233e0ce685a738cb605f7l-m3277213883s-w1024_h768.jpg'}]",,300000,False,5710722671,,,2941893699,,https://ap.rdcpix.com/0e38dc1908a233e0ce685a738cb605f7l-m891447012s-w1024_h768.jpg,[{'office_name': 'Coldwell Banker Advantage'}],TANC,,,mls,4DD9CFEE093AE14B19B4BB7ADEEEB082,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1984.0,,2007-10-05,143500.0,2.0,,1.0,4356.0,1699.0,3.0,townhouse,,,2.0,3.0,townhomes,27613,North Carolina,-78.705525,35.865503,Raleigh,NC,4321 Sunscape Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4321%20Sunscape%20Ln%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=ZnLEs4I1M5UlTveGiacd6X7Q2TI=,37183,Wake,"[{'listing_id': '2941893699', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
36,2022-04-08T17:01:31Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'cathedral_ceiling', 'master_bedroom', 'front_porch', 'farm', 'ranch', 'fixer_upper']",1901-Maybrook-Dr_Raleigh_NC_27610_M66238-44985,for_sale,2022-04-07T20:07:40Z,,"[{'name': 'HomeTowne Realty', 'photo': 'https://ap.rdcpix.com/1032786838/8cc3c7223cf65219160d7da235b958a5o-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f5888374ac676e78840d04891124359fl-m2346456448s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f5888374ac676e78840d04891124359fl-m941330496s-w1024_h768.jpg'}]",,249900,False,6623844985,,,2941893162,,https://ap.rdcpix.com/f5888374ac676e78840d04891124359fl-m2346456448s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,8AAF591C4787EE33A445F0C9D24F5591,,,,,,,True,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,1998.0,,1998-04-13,112500.0,2.0,,,8276.0,1264.0,2.0,,,1.0,1.0,3.0,single_family,27610,North Carolina,-78.555507,35.753524,Raleigh,NC,1901 Maybrook Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1901%20Maybrook%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=7yH2RZ5bVvxolB1_xE2KPO2s4ys=,37183,Wake,"[{'listing_id': '2941893162', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '521960338', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
37,2022-04-10T17:36:28Z,"['central_air', 'community_clubhouse', 'community_golf', 'community_outdoor_space', 'community_tennis_court', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'vaulted_ceiling', 'master_bedroom', 'golf_course']",2540-Blackwolf-Run-Ln_Raleigh_NC_27604_M54381-46789,for_sale,2022-04-07T13:29:00Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c163b8004465353901105ae6773138c5l-m333065827s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c163b8004465353901105ae6773138c5l-m523296057s-w1024_h768.jpg'}]",,250000,False,5438146789,,,2941873833,,https://ap.rdcpix.com/c163b8004465353901105ae6773138c5l-m333065827s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DC0AED64B2396078B7BC1D802D62A8B6,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2001.0,,2004-10-28,95000.0,2.0,,1.0,4356.0,1045.0,3.0,townhouse,,,2.0,2.0,townhomes,27604,North Carolina,-78.538473,35.814256,Raleigh,NC,2540 Blackwolf Run Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2540%20Blackwolf%20Run%20Ln%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=If9cQqGOIZvWY_A1CUlcIPXpBkA=,37183,Wake,"[{'listing_id': '2941873833', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
38,2022-04-07T02:37:11Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'updated_kitchen', 'front_porch', 'park', 'shopping']",2101-Piney-Brook-Rd-Unit-107_Raleigh_NC_27614_M52916-78763,for_sale,2022-04-07T02:43:35Z,,"[{'name': 'Keller Williams Elite Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/17a8e9468b24ace316b26898d376a0b1l-m877129589s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/17a8e9468b24ace316b26898d376a0b1l-m2869295469s-w1024_h768.jpg'}]",,290000,False,5291678763,,,2941864335,,https://ap.rdcpix.com/17a8e9468b24ace316b26898d376a0b1l-m877129589s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,C6CAD2F17CC29F684652E794B783F6D0,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2017-06-29,150000.0,2.0,,1.0,,1300.0,3.0,condo,,,2.0,2.0,condos,27614,North Carolina,-78.569444,35.924045,Raleigh,NC,2101 Piney Brook Rd Unit 107,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2101%20Piney%20Brook%20Rd%20Unit%20107%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=v-mZbT1uG7jvxmXSrqr4q2tlPNw=,37183,Wake,"[{'listing_id': '2941864335', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '628573530', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '572579598', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
39,2022-04-11T00:14:58Z,"['central_air', 'community_golf', 'fireplace', 'forced_air', 'recreation_facilities', 'view', 'two_or_more_stories', 'waterfront', 'rental_property', 'golf_course', 'trails', 'hoa']",5956-Osprey-Cove-Dr_Raleigh_NC_27604_M63872-21811,for_sale,2022-04-07T02:30:51Z,,"[{'name': 'Promised Land Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/4a0df85865a458aba54eefb915257402l-m1361558115s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/4a0df85865a458aba54eefb915257402l-m2986246006s-w1024_h768.jpg'}]",,260000,False,6387221811,,,2941864172,,https://ap.rdcpix.com/4a0df85865a458aba54eefb915257402l-m1361558115s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,155F09D82989522DD0FDAAA390A94E37,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2006.0,,2006-08-01,133000.0,2.0,,1.0,2614.0,1276.0,3.0,townhouse,,,3.0,3.0,townhomes,27604,North Carolina,-78.536067,35.813102,Raleigh,NC,5956 Osprey Cove Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5956%20Osprey%20Cove%20Dr%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=6S27pJngtHp26wYw2rtOlsbL9CY=,37183,Wake,"[{'listing_id': '2941864172', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '554997070', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
40,2022-04-12T16:26:45Z,"['carport', 'central_air', 'community_outdoor_space', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story']",915-Edison-Rd_Raleigh_NC_27610_M66569-87706,for_sale,2022-04-06T19:14:21Z,,"[{'name': 'Brokers United Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ca1244c70cbb3a20ac2f4bf16cb05418l-m709674095s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ca1244c70cbb3a20ac2f4bf16cb05418l-m3393956681s-w1024_h768.jpg'}]",,219900,False,6656987706,,,2941849588,,https://ap.rdcpix.com/ca1244c70cbb3a20ac2f4bf16cb05418l-m709674095s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,CF1B64704693DB47AD3A5128D0409FD1,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1964.0,,1984-03-14,37500.0,1.0,,,10454.0,1050.0,1.0,,,,1.0,3.0,single_family,27610,North Carolina,-78.584244,35.76472,Raleigh,NC,915 Edison Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=915%20Edison%20Rd%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=7DDgek5oMSqZY1T9jej-nal0XxY=,37183,Wake,"[{'listing_id': '2941849588', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
41,2022-04-11T14:57:36Z,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'ensuite', 'medicalcare', 'shopping']",3563-Mill-Run_Raleigh_NC_27612_M53057-92866,for_sale,2022-04-06T14:49:30Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/358bc66d3bf39e05ebc252a011a20303l-m3634020530s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/358bc66d3bf39e05ebc252a011a20303l-m2680197300s-w1024_h768.jpg'}]",,232500,False,5305792866,,,2941838239,,https://ap.rdcpix.com/358bc66d3bf39e05ebc252a011a20303l-m3634020530s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,6EA140ADFC1B8DC5191C90713F6EB0E9,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1984.0,,1996-06-07,64500.0,2.0,,,,754.0,2.0,condo,,,1.0,2.0,condos,27612,North Carolina,-78.711451,35.825365,Raleigh,NC,3563 Mill Run Unit 3563,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3563%20Mill%20Run%20Unit%203563%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=6zwL0tPk-eaLfsCLLiW0F89JaXU=,37183,Wake,"[{'listing_id': '2941838239', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
42,2022-04-08T20:08:50Z,"['central_air', 'fireplace', 'forced_air', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more']",4221-Beacon-Heights-Dr_Raleigh_NC_27604_M54865-30058,for_sale,2022-04-06T04:07:53Z,,"[{'name': 'Home Team Of The Carolinas', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/cd77280d62f47dd9e2983abf84e84090l-m594283825s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/cd77280d62f47dd9e2983abf84e84090l-m4271928816s-w1024_h768.jpg'}]",,270000,False,5486530058,,,2941829792,,https://ap.rdcpix.com/cd77280d62f47dd9e2983abf84e84090l-m594283825s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,6505418B0E2E5A74D18F510E32D6CA21,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1998.0,,2002-08-27,117000.0,2.0,,,4792.0,1206.0,2.0,,,1.0,2.0,2.0,single_family,27604,North Carolina,-78.570357,35.803081,Raleigh,NC,4221 Beacon Heights Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4221%20Beacon%20Heights%20Dr%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=0ttUmUzVGkTJj9O-0dpET0swS0o=,37183,Wake,"[{'listing_id': '2941829792', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
43,2022-04-14T23:47:56Z,"['central_air', 'family_room', 'forced_air', 'hardwood_floors', 'two_or_more_stories']",2003-Waters-Dr_Raleigh_NC_27610_M59402-27867,for_sale,2022-04-05T14:26:13Z,,"[{'name': 'Movil Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d5a1140db0ca78410663b133aa394fc0l-m2765207039s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d5a1140db0ca78410663b133aa394fc0l-m3190693747s-w1024_h768.jpg'}]",,279900,False,5940227867,,,2941800063,,https://ap.rdcpix.com/d5a1140db0ca78410663b133aa394fc0l-m2765207039s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,198D9FE262D5785AE26714D18ECF431D,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1964.0,,2018-03-28,159000.0,1.0,,1.0,10019.0,1556.0,2.0,,,,,4.0,single_family,27610,North Carolina,-78.617989,35.752907,Raleigh,NC,2003 Waters Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2003%20Waters%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=HX4IhBwR9JuJiiJZnURMVCVK_aw=,37183,Wake,"[{'listing_id': '2941800063', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2926566489', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '635083150', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '633780818', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
44,2022-04-12T12:58:15Z,"['central_air', 'two_or_more_stories', 'rental_property', 'big_lot', 'farm', 'ranch']",117-Bertie-Dr_Raleigh_NC_27610_M56584-22810,for_sale,2022-04-05T01:03:24Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/07215cc766cddcb006407021db19a7b0l-m2085775990s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/07215cc766cddcb006407021db19a7b0l-m3967794484s-w1024_h768.jpg'}]",,300000,False,5658422810,,,2941783182,50000.0,https://ap.rdcpix.com/07215cc766cddcb006407021db19a7b0l-m2085775990s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,D5F9FA1CC2212BC33765E84F0EF60FE1,,,,True,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1980.0,,2021-06-21,250000.0,1.0,,1.0,12197.0,1008.0,2.0,,,,2.0,3.0,single_family,27610,North Carolina,-78.612847,35.781099,Raleigh,NC,117 Bertie Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=117%20Bertie%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=h_mZ9VeR3wk_EhAUzwdWdv0gVzQ=,37183,Wake,"[{'listing_id': '2941783182', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
45,2022-04-04T19:30:33Z,"['central_air', 'community_outdoor_space', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story']",2950-Trailwood-Heights-Ln-104_Raleigh_NC_27603_M97125-44768,for_sale,2022-04-04T16:00:46Z,,"[{'name': 'KW Realty Platinum', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c69e6f7a3e309a4e1cb0434e8b4dd3c6l-m3662160296s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c69e6f7a3e309a4e1cb0434e8b4dd3c6l-m3515258343s-w1024_h768.jpg'}]",,192500,False,9712544768,,,2941765072,,https://ap.rdcpix.com/c69e6f7a3e309a4e1cb0434e8b4dd3c6l-m3662160296s-w1024_h768.jpg,[{'office_name': 'KW Realty Platinum'}],TANC,,,mls,,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,,,2.0,,,,986.0,2.0,townhouse,,,1.0,2.0,townhomes,27603,North Carolina,-78.68696,35.750226,Raleigh,NC,2950 Trailwood Heights Ln Unit 104,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2950%20Trailwood%20Heights%20Ln%20Unit%20104%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=5f1zMZF3tIGq-RA36b0MDy1_3Ds=,37183,Wake,"[{'listing_id': '2941765072', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
46,2022-04-06T15:21:06Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'disability_features', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'fenced_yard']",429-Grovemont-Rd_Raleigh_NC_27603_M52039-65864,for_sale,2022-04-04T14:32:34Z,,"[{'name': 'DASH Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/457a2ac9687865129ee93762436cacbal-m675261223s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/457a2ac9687865129ee93762436cacbal-m130970435s-w1024_h768.jpg'}]",,150000,False,5203965864,,,2941762098,,https://ap.rdcpix.com/457a2ac9687865129ee93762436cacbal-m675261223s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,8B6EA20CB57F0F19D2A7132165AEF80D,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1969.0,,,,2.0,,1.0,15246.0,1197.0,3.0,,,,1.0,3.0,mobile,27603,North Carolina,-78.647167,35.709335,Raleigh,NC,429 Grovemont Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=429%20Grovemont%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=NwJjkuSYP7ic2EWHRzPQaFnBR90=,37183,Wake,"[{'listing_id': '2941762098', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
47,2022-04-05T20:26:22Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'disability_features', 'forced_air', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'updated_kitchen', 'tennis_court', 'tennis', 'shopping']",514-Pine-Ridge-Pl_Raleigh_NC_27609_M53709-20435,for_sale,2022-04-04T13:40:08Z,,"[{'name': 'DASH Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/13d46c52f9d65c50359f5f4d28ad990fl-m340243958s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/13d46c52f9d65c50359f5f4d28ad990fl-m521949996s-w1024_h768.jpg'}]",,161000,False,5370920435,,,2941760938,,https://ap.rdcpix.com/13d46c52f9d65c50359f5f4d28ad990fl-m340243958s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DB9D56AF4089E6CDF465B791331D8632,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1972.0,,2019-08-16,83000.0,1.0,,1.0,,1005.0,2.0,condo,,,1.0,2.0,condos,27609,North Carolina,-78.624813,35.851912,Raleigh,NC,514 Pine Ridge Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=514%20Pine%20Ridge%20Pl%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=Z2UnPFe58xxJXuhe1G_90HVTLc0=,37183,Wake,"[{'listing_id': '2941760938', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '557005674', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '528760678', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
48,2022-04-12T13:06:47Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'fireplace', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'granite_kitchen', 'tennis', 'lake', 'medicalcare', 'shopping']",6750-Chauncey-Dr_Raleigh_NC_27615_M61340-89672,for_sale,2022-04-04T12:25:12Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1002d00e8fe61613f7502b85b47bda43l-m2427433873s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1002d00e8fe61613f7502b85b47bda43l-m3833925550s-w1024_h768.jpg'}]",,225000,False,6134089672,,,2941759875,,https://ap.rdcpix.com/1002d00e8fe61613f7502b85b47bda43l-m2427433873s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,02F472080775519479388B385055613D,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1986.0,,1997-12-22,94000.0,2.0,,1.0,1307.0,1134.0,3.0,townhouse,,,2.0,2.0,townhomes,27615,North Carolina,-78.646153,35.873338,Raleigh,NC,6750 Chauncey Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6750%20Chauncey%20Dr%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=hDf7PlDdHOzxUI2l3X37W2vqrUQ=,37183,Wake,"[{'listing_id': '2941759875', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
49,2022-04-04T12:10:46Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'disability_features', 'forced_air', 'laundry_room', 'two_or_more_stories', 'modern_kitchen', 'large_kitchen', 'rental_property']",3855-Volkswalk-Pl_Raleigh_NC_27610_M69249-02931,for_sale,2022-04-04T12:14:33Z,,"[{'name': 'DASH Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b1b9e2b94adfb2c50e364890da62605bl-m3128518639s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b1b9e2b94adfb2c50e364890da62605bl-m2935250492s-w1024_h768.jpg'}]",,240000,False,6924902931,,,2941759744,,https://ap.rdcpix.com/b1b9e2b94adfb2c50e364890da62605bl-m3128518639s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,05B971DC2FED91F563D8D8C7EA837E0B,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2008.0,,2017-12-14,130500.0,2.0,,1.0,1742.0,1365.0,3.0,townhouse,,,2.0,3.0,townhomes,27610,North Carolina,-78.555212,35.728129,Raleigh,NC,3855 Volkswalk Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3855%20Volkswalk%20Pl%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=MmnIMiIkPEIA9K5v05Zc_mRg3Tc=,37183,Wake,"[{'listing_id': '2941759744', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '634633330', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '515267834', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
50,2022-04-07T18:35:06Z,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'fireplace', 'forced_air', 'laundry_room', 'view', 'two_or_more_stories', 'two_master_suites', 'master_suite', 'ensuite', 'trails']",2229-Walnut-Ridge-Ct_Raleigh_NC_27610_M51781-02413,for_sale,2022-04-03T00:30:28Z,,"[{'name': 'Natasha Hanhan Triad Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f40ea79bf79d050184bf95702e23bfeel-m2715310626s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f40ea79bf79d050184bf95702e23bfeel-m4246315727s-w1024_h768.jpg'}]",,235000,False,5178102413,,,2941743794,,https://ap.rdcpix.com/f40ea79bf79d050184bf95702e23bfeel-m2715310626s-w1024_h768.jpg,"[{'office_name': 'Natasha Hanhan Triad Realty'}, {'office_name': None}]",GRNC,,,mls,B53B4B023879DD76A90A40B75266DE9E,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1997.0,,2018-10-03,135500.0,2.0,,1.0,2178.0,,3.0,townhouse,,,2.0,2.0,townhomes,27610,North Carolina,-78.554087,35.751234,Raleigh,NC,2229 Walnut Ridge Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2229%20Walnut%20Ridge%20Ct%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=9JslyreP4ISlL61HVNf1jo89B-s=,37183,Wake,"[{'listing_id': '2941743794', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '646166890', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '610328874', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
