,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,primary_photo,community.advertisers,community.property_id,community.description.name,other_listings,products
15,2022-04-30T17:16:09Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'fenced_yard', 'master_suite']",104-Pinecroft-Dr_Raleigh_NC_27609_M50199-01150,for_sale,2022-04-28T12:50:45Z,,"[{'name': 'A Cole Realty Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8a64558c7d43091a3dacea12abd8bc6al-m1509962038s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8a64558c7d43091a3dacea12abd8bc6al-m1976376608s-w1024_h768.jpg'}]",,725000,False,5019901150,,,2942516031,,https://ap.rdcpix.com/8a64558c7d43091a3dacea12abd8bc6al-m1509962038s-w1024_h768.jpg,[{'office_name': 'A Cole Realty LLC'}],TANC,,,mls,F7E245F912FA6F440BE37D4FC841D820,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1985.0,,2014-05-05,260000.0,2.0,,,11326.0,1846.0,2.0,,,,2.0,3.0,single_family,27609,North Carolina,-78.635056,35.846685,Raleigh,NC,104 Pinecroft Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=104%20Pinecroft%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=Q2efrg1dz0pnWqKISSaxMygIL8s=,37183,Wake,"[{'listing_id': '2942516031', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '578757398', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '523319202', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
16,2022-05-02T18:51:54Z,"['city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling', 'playground', 'views']",11725-Wake-Bluff-Dr_Raleigh_NC_27614_M55160-97694,for_sale,2022-04-28T11:29:06Z,,"[{'name': 'Core Realty Advisors', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b88c90d5e335d7b735fd238305904ce7l-m4070627683s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b88c90d5e335d7b735fd238305904ce7l-m3019107914s-w1024_h768.jpg'}]",,750000,False,5516097694,,,2942514499,,https://ap.rdcpix.com/b88c90d5e335d7b735fd238305904ce7l-m4070627683s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,29450327445ED6A35787758EC64C6425,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2005.0,,2017-05-10,515000.0,4.0,,,18295.0,4230.0,4.0,,,3.0,3.0,5.0,single_family,27614,North Carolina,-78.576503,35.931086,Raleigh,NC,11725 Wake Bluff Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11725%20Wake%20Bluff%20Dr%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=50JOfqpAy6B296ldpxykJRyHkLw=,37183,Wake,"[{'listing_id': '2942514499', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '610155390', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '602115274', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '596326962', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
17,2022-05-02T07:00:49Z,"['lake', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'smart_homes']",4900-Chase-Hill-Way_Raleigh_NC_27603_M90028-34536,for_sale,2022-04-27T00:00:00Z,,"[{'name': 'D.R. Horton - Raleigh-Fayetteville', 'photo': 'https://nh.rdcpix.com/f9b431662238d6b8d0c19802d57f852dn-f425485694s.jpg', 'type': 'Builder'}]",,,701165,True,9002834536,,,2942644100,,,,DRHB,417000657202,495-49756-497560000-0067,new_home,,True,,,,,,True,,,True,False,False,new_homes_moveinready,['co_broke'],basic_opt_in,,,,,3.0,,,,3123.0,3.0,,,2.0,2.0,4.0,single_family,27603,North Carolina,-78.71802,35.66465,Raleigh,NC,4900 Chase Hill Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4900%20Chase%20Hill%20Way%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=gJ96FMkVO7FTWvXPLQLEbi2HyTE=,37183,Wake,"[{'listing_id': '2942644100', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2942648493', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,"[{'office': {'hours': 'Mon - Sat 10:00 AM - 6:00 PM Sunday 1:00 PM - 6:00 PM', 'phones': [{'number': '(919) 925-4050', 'type': 'Office'}]}, 'builder': None}]",717000070358,The Village at Lake Wheeler,,
18,2022-04-26T15:35:07Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_suite', 'new_roof']",13605-Heathwood-Ct_Raleigh_NC_27615_M62988-78447,for_sale,2022-04-25T22:45:34Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/3a52be9f0eacc7e03f963eab02e2ba02l-m1238948598s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/3a52be9f0eacc7e03f963eab02e2ba02l-m4252238849s-w1024_h768.jpg'}]",,789900,False,6298878447,,,2942428312,,https://ap.rdcpix.com/3a52be9f0eacc7e03f963eab02e2ba02l-m1238948598s-w1024_h768.jpg,[{'office_name': 'EXP Realty LLC'}],TANC,,,mls,A070A0EBFA8BA5791D2FCDD975264ABB,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1980.0,,2015-04-24,382000.0,3.0,,,41382.0,3371.0,3.0,,,2.0,2.0,4.0,single_family,27615,North Carolina,-78.643517,35.921152,Raleigh,NC,13605 Heathwood Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=13605%20Heathwood%20Ct%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=V91zyGyFRGbtoo01CRjR6VMAfC4=,37183,Wake,"[{'listing_id': '2942428312', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
19,2022-04-28T01:02:27Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'new_construction', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling']",4308-NC-42-Hwy_Raleigh_NC_27603_M92929-27982,for_sale,2022-04-25T21:49:02Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/002b8c7df3113d60ffadf858a913f471l-m880768620s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/002b8c7df3113d60ffadf858a913f471l-m2734966433s-w1024_h768.jpg'}]",,750000,False,9292927982,,,2942427041,,https://ap.rdcpix.com/002b8c7df3113d60ffadf858a913f471l-m880768620s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,,30056.0,2832.0,3.0,,,2.0,1.0,4.0,single_family,27603,North Carolina,-78.636845,35.589539,Raleigh,NC,4308 NC 42 Hwy,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4308%20NC%2042%20Hwy%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=NLT2UV2DSDRXmEyukvGmnbacWt4=,37183,Wake,"[{'listing_id': '2942427041', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2942265048', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
20,2022-04-25T21:31:06Z,"['central_air', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'new_construction', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'farm', 'ranch']",4304-NC-42-Hwy_Raleigh_NC_27603_M99160-95610,for_sale,2022-04-25T21:33:21Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/00cc647793b2529816ed2bbb58367e7fl-m2329124998s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/00cc647793b2529816ed2bbb58367e7fl-m1163290879s-w1024_h768.jpg'}]",,675000,False,9916095610,,,2942426630,,https://ap.rdcpix.com/00cc647793b2529816ed2bbb58367e7fl-m2329124998s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,2.0,,,30056.0,2006.0,2.0,,,2.0,1.0,3.0,single_family,27603,North Carolina,-78.63697,35.589517,Raleigh,NC,4304 NC 42 Hwy,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4304%20NC%2042%20Hwy%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=fD9prPmh2cR5JOIYtdWTtGCScw0=,37183,Wake,"[{'listing_id': '2942426630', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2942269096', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
21,2022-05-02T07:00:49Z,"['lake', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'smart_homes']",4927-Chase-Hill-Way_Raleigh_NC_27603_M92900-33979,for_sale,2022-04-25T00:00:00Z,,"[{'name': 'D.R. Horton - Raleigh-Fayetteville', 'photo': 'https://nh.rdcpix.com/f9b431662238d6b8d0c19802d57f852dn-f425485694s.jpg', 'type': 'Builder'}]",,,706116,True,9290033979,,,2942644090,,,,DRHB,417000657202,495-49756-497560000-0021,new_home,,True,,,,True,,False,,,True,False,False,new_homes_moveinready,['co_broke'],basic_opt_in,,,,,3.0,,,,3123.0,3.0,,,2.0,2.0,4.0,single_family,27603,North Carolina,-78.71802,35.66465,Raleigh,NC,4927 Chase Hill Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4927%20Chase%20Hill%20Way%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=AHMfQd8Y746yI53Ztm9a1hXFVHs=,37183,Wake,"[{'listing_id': '2942644090', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2942521167', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,"[{'office': {'hours': 'Mon - Sat 10:00 AM - 6:00 PM Sunday 1:00 PM - 6:00 PM', 'phones': [{'number': '(919) 925-4050', 'type': 'Office'}]}, 'builder': None}]",717000070358,The Village at Lake Wheeler,,
22,2022-04-26T18:53:53Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'fireplace', 'forced_air', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1613-Briarwood-Pl_Raleigh_NC_27614_M64716-52802,for_sale,2022-04-23T13:08:19Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a5ffb3f32690534dc6997346805a1956l-m2694580044s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a5ffb3f32690534dc6997346805a1956l-m3098458421s-w1024_h768.jpg'}]",,725000,False,6471652802,,,2942384600,,https://ap.rdcpix.com/a5ffb3f32690534dc6997346805a1956l-m2694580044s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,64B9BE98BEF182287E62AC4E22A12169,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1985.0,,2018-08-21,375000.0,3.0,,1.0,97139.0,3507.0,4.0,,,2.0,3.0,4.0,single_family,27614,North Carolina,-78.608099,35.945095,Raleigh,NC,1613 Briarwood Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1613%20Briarwood%20Pl%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=OBUFdpPsDnIch_7dZeJrvVZt6Sc=,37183,Wake,"[{'listing_id': '2942384600', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '641256038', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
23,2022-05-06T22:33:58Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'lake_view', 'laundry_room', 'river_view', 'view', 'water_view', 'two_or_more_stories', 'waterfront', 'granite_kitchen', 'front_porch', 'views']",3600-Willow-Bluff-Dr_Raleigh_NC_27604_M62000-44092,for_sale,2022-04-22T21:20:26Z,,"[{'name': 'NorthGroup Real Estate, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1f91c11aa7b8a4cdf5e3b7bd63026fafl-m2442100095s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1f91c11aa7b8a4cdf5e3b7bd63026fafl-m1377625302s-w1024_h768.jpg'}]",,700000,False,6200044092,,"[{'type': None, 'href': 'https://www.vrguild.net/idx/W55460'}]",2942366558,,https://ap.rdcpix.com/1f91c11aa7b8a4cdf5e3b7bd63026fafl-m2442100095s-w1024_h768.jpg,"[{'office_name': 'NorthGroup Real Estate, Inc.'}]",TANC,,,mls,FA75263190E72F4F4896FCD79DCC89DF,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2008.0,,2000-02-07,30000.0,4.0,,1.0,30928.0,4480.0,5.0,,,,2.0,4.0,single_family,27604,North Carolina,-78.53484,35.831609,Raleigh,NC,3600 Willow Bluff Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3600%20Willow%20Bluff%20Dr%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=emSGBbw4gboXnOkThXx47IMm-Es=,37183,Wake,"[{'listing_id': '2942366558', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
24,2022-04-22T21:04:56Z,"['community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'high_ceiling', 'investment_opportunity']",15-S-Bloodworth-St_Raleigh_NC_27601_M61585-20995,for_sale,2022-04-22T21:13:56Z,,"[{'name': 'DeRonja Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/369e5802cfd0ebf5f4ed73bedede71b5l-m339009808s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/369e5802cfd0ebf5f4ed73bedede71b5l-m3206861733s-w1024_h768.jpg'}]",,785000,True,6158520995,,,2942366307,,https://ap.rdcpix.com/369e5802cfd0ebf5f4ed73bedede71b5l-m339009808s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,B0676E1AFDEB5A953E3C224FB062CB02,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1905.0,,2017-05-26,395000.0,1.0,,1.0,3049.0,1688.0,2.0,,,,2.0,4.0,single_family,27601,North Carolina,-78.632987,35.779634,Raleigh,NC,15 S Bloodworth St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15%20S%20Bloodworth%20St%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=gJ2uK4hTbAOnqRuIobmZtRecId0=,37183,Wake,"[{'listing_id': '2942366307', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2940927509', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '625811338', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
25,2022-05-04T18:39:19Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1404-Sandusky-Ln_Raleigh_NC_27614_M62840-58494,for_sale,2022-04-21T14:47:44Z,"[{'start_date': '2022-05-07T13:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-05-07T15:00:00', 'dst': True, 'time_zone': 'EST'}]","[{'name': 'Compass North Carolina, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/64c501dd58fb3dc0896f9ebacf9c4d6cl-m3279228833s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/64c501dd58fb3dc0896f9ebacf9c4d6cl-m2423226408s-w1024_h768.jpg'}]",,680000,False,6284058494,,"[{'type': None, 'href': 'https://tours.visualproperties.net/cp/9904c779/'}]",2942298532,20000.0,https://ap.rdcpix.com/64c501dd58fb3dc0896f9ebacf9c4d6cl-m3279228833s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,5092DB4B15D15C390CCA86EC17984C38,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2000.0,,2016-04-18,425000.0,3.0,,,12632.0,3746.0,3.0,,,2.0,2.0,4.0,single_family,27614,North Carolina,-78.591637,35.91465,Raleigh,NC,1404 Sandusky Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1404%20Sandusky%20Ln%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=Wy2aa91eZp3y_GUp8z8Q__6B3lY=,37183,Wake,"[{'listing_id': '2942298532', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '588914738', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '507514478', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
26,2022-04-25T13:46:34Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",2432-High-Ridge-Dr_Raleigh_NC_27606_M58288-98050,for_sale,2022-04-21T13:48:57Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/fc174ef260ad4a0b4db2c9e5a5fbe781l-m901101499s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/fc174ef260ad4a0b4db2c9e5a5fbe781l-m2643821296s-w1024_h768.jpg'}]",,789000,False,5828898050,,"[{'type': None, 'href': 'https://fusion.realtourvision.com/idxtri/113662'}]",2942295828,,https://ap.rdcpix.com/fc174ef260ad4a0b4db2c9e5a5fbe781l-m901101499s-w1024_h768.jpg,[{'office_name': 'EXP Realty LLC'}],TANC,,,mls,FAC0B4F3EFD1F599C1E6065BE2BE43EB,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1992.0,,,,3.0,,1.0,69696.0,3907.0,4.0,,,2.0,2.0,4.0,single_family,27606,North Carolina,-78.754026,35.713665,Raleigh,NC,2432 High Ridge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2432%20High%20Ridge%20Dr%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=6lqulLLXMujtm8l__Fuit9E2dwc=,37183,Wake,"[{'listing_id': '2942295828', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
27,2022-05-05T23:34:02Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'ensuite']",401-Bryan-Pointe-Dr-Unit-103_Raleigh_NC_27608_M96678-93188,for_sale,2022-04-21T13:20:50Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/36f037e7dbe776faed5cf52d23270adcl-m3778461149s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/36f037e7dbe776faed5cf52d23270adcl-m834678169s-w1024_h768.jpg'}]",,735000,False,9667893188,,"[{'type': None, 'href': 'https://www.tourfactory.com/idxr2968534'}]",2942294858,40000.0,https://ap.rdcpix.com/36f037e7dbe776faed5cf52d23270adcl-m3778461149s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,93E7ECAA684355F8B9FB3F98A1FE06BF,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,3.0,,1.0,,1818.0,4.0,condo,,2.0,3.0,2.0,condos,27608,North Carolina,-78.634642,35.803053,Raleigh,NC,401 Bryan Pointe Dr Unit 103,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=401%20Bryan%20Pointe%20Dr%20Unit%20103%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=26T52XLONYJMacoua1GKjaxyqOc=,37183,Wake,"[{'listing_id': '2942294858', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
28,2022-05-01T01:15:59Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",1209-Tacketts-Pond-Dr_Raleigh_NC_27614_M58276-56015,for_sale,2022-04-21T10:47:01Z,,"[{'name': 'Northside Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c9e366388c2f37e897e0b61f605607c3l-m1172226663s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c9e366388c2f37e897e0b61f605607c3l-m4033069306s-w1024_h768.jpg'}]",,800000,False,5827656015,,,2942292087,60000.0,https://ap.rdcpix.com/c9e366388c2f37e897e0b61f605607c3l-m1172226663s-w1024_h768.jpg,[{'office_name': 'Northside Realty Inc.'}],TANC,,,mls,35180A2FCACCCF75808225D0969E906D,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2001.0,,2011-10-31,460000.0,3.0,,1.0,24829.0,3627.0,4.0,,,3.0,2.0,4.0,single_family,27614,North Carolina,-78.674915,35.982914,Raleigh,NC,1209 Tacketts Pond Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1209%20Tacketts%20Pond%20Dr%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=_UIfWKhqixkif4za07xa2l4LNg4=,37183,Wake,"[{'listing_id': '2942292087', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '531685946', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
29,2022-04-23T21:50:00Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",12420-Canolder-St_Raleigh_NC_27614_M66428-14572,for_sale,2022-04-21T07:52:12Z,,"[{'name': 'Northside Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1d33ca3bc69fc05cce44937491ed0890l-m2331763366s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1d33ca3bc69fc05cce44937491ed0890l-m1599490793s-w1024_h768.jpg'}]",,750000,False,6642814572,,,2942291158,,https://ap.rdcpix.com/1d33ca3bc69fc05cce44937491ed0890l-m2331763366s-w1024_h768.jpg,[{'office_name': 'Northside Realty Inc.'}],TANC,,,mls,4210DBACCC6D5348FD9EE2FF7414BF97,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1998.0,,2009-03-31,390000.0,3.0,,1.0,15246.0,3138.0,4.0,,,3.0,2.0,4.0,single_family,27614,North Carolina,-78.564331,35.950402,Raleigh,NC,12420 Canolder St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12420%20Canolder%20St%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=7PuK1mgZhIwMrBXtvRW1a5PnKH4=,37183,Wake,"[{'listing_id': '2942291158', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '503338398', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
30,2022-05-02T07:00:49Z,"['lake', 'new_construction', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'modern_kitchen', 'gourmet_kitchen', 'open_kitchen', 'high_ceiling', 'smart_homes', 'shopping']",4923-Chase-Hill-Way_Raleigh_NC_27603_M97295-38395,for_sale,2022-04-20T00:00:00Z,,"[{'name': 'D.R. Horton - Raleigh-Fayetteville', 'photo': 'https://nh.rdcpix.com/f9b431662238d6b8d0c19802d57f852dn-f425485694s.jpg', 'type': 'Builder'}]",,,655588,True,9729538395,,,2942644085,,,,DRHB,417000657197,495-49756-497560000-0020,new_home,,True,,,,True,,False,,,True,False,False,new_homes_moveinready,['co_broke'],basic_opt_in,,,,,3.0,,1.0,,2978.0,4.0,,,2.0,,4.0,single_family,27603,North Carolina,-78.17944,35.66475,Raleigh,NC,4923 Chase Hill Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4923%20Chase%20Hill%20Way%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=G6_ZpCR6O4kOAV9ztW7m9zoO2dQ=,37101,Johnston,"[{'listing_id': '2942644085', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2941934171', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,"[{'office': {'hours': 'Mon - Sat 10:00 AM - 6:00 PM Sunday 1:00 PM - 6:00 PM', 'phones': [{'number': '(919) 925-4050', 'type': 'Office'}]}, 'builder': None}]",717000070358,The Village at Lake Wheeler,,
