,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,community.advertisers,community.property_id,community.description.name,location.address.coordinate,primary_photo,other_listings
26,2022-05-03T11:28:07Z,"['family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",5048-Babbling-Brook-Dr_Raleigh_NC_27610_M68786-31347,for_sale,2022-05-03T11:31:22Z,,"[{'name': 'Path Home, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b0669c4d1eaa8840e07827288a5e15cbl-m513993986s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b0669c4d1eaa8840e07827288a5e15cbl-m3793192672s-w1024_h768.jpg'}]",,369900,False,6878631347,,,2942679878,,https://ap.rdcpix.com/b0669c4d1eaa8840e07827288a5e15cbl-m513993986s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,911A5F3E505EAD7A76DA8DDEE6A96865,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2005.0,,2008-05-12,178000.0,2.0,,1.0,4792.0,1747.0,3.0,,,2.0,2.0,3.0,single_family,27610,North Carolina,-78.549254,35.798905,Raleigh,NC,5048 Babbling Brook Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5048%20Babbling%20Brook%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=DUQXDmNj8-11cIlnRE8HkAxpR0E=,37183,Wake,"[{'listing_id': '2942679878', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '608342858', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '510857714', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
27,2022-05-07T01:59:54Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",4252-Brintons-Cottage-St_Raleigh_NC_27616_M67572-48895,for_sale,2022-05-02T23:27:09Z,,"[{'name': 'Q1 Realty Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ff1f7716f2b52fc21bccb987d258e91cl-m2304387087s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ff1f7716f2b52fc21bccb987d258e91cl-m1992955091s-w1024_h768.jpg'}]",,390000,False,6757248895,,,2942670776,,https://ap.rdcpix.com/ff1f7716f2b52fc21bccb987d258e91cl-m2304387087s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,B170F541C38C42B808E597BF40CC579E,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2013.0,,2021-02-16,280000.0,2.0,,1.0,6970.0,2176.0,3.0,,,2.0,2.0,3.0,single_family,27616,North Carolina,-78.55506,35.837062,Raleigh,NC,4252 Brintons Cottage St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4252%20Brintons%20Cottage%20St%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=86VkTrIbX8MSDIJrPVDj_ZZH80M=,37183,Wake,"[{'listing_id': '2942670776', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '635957166', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '632905822', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '600232690', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '577225262', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '564480150', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
28,2022-05-02T19:07:43Z,"['central_air', 'community_outdoor_space', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story']",2204-Stafford-Ave-Unit-101_Raleigh_NC_27607_M59011-31674,for_sale,2022-05-02T19:17:49Z,,"[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/3df0db3f829d958ee0528b288b65e177l-m2194637668s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/3df0db3f829d958ee0528b288b65e177l-m2671075775s-w1024_h768.jpg'}]",,399000,False,5901131674,,,2942659159,,https://ap.rdcpix.com/3df0db3f829d958ee0528b288b65e177l-m2194637668s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,73BDC2DBD4099DEE570FE4FECFA0038A,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1983.0,,2009-08-07,196000.0,2.0,,,,985.0,2.0,condo,,,1.0,2.0,condos,27607,North Carolina,-78.663666,35.790686,Raleigh,NC,2204 Stafford Ave Unit 101,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2204%20Stafford%20Ave%20Unit%20101%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=uusRt3K-kgiURU8IHqFM31FDpJw=,37183,Wake,"[{'listing_id': '2942659159', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '639103002', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '580621062', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '567342106', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '511992022', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
29,2022-05-03T17:53:06Z,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'disability_features', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'tennis']",3418-Van-Hessen-Dr_Raleigh_NC_27614_M58787-97483,for_sale,2022-05-02T13:20:09Z,,"[{'name': 'Allen Tate Realtors-Raleigh-Falls of Neuse', 'photo': 'https://ap.rdcpix.com/569826821/06fa19acf2f47170ca75a347468039abg-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/79494622003164f5fe13c5801b0c018el-m982442563s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/79494622003164f5fe13c5801b0c018el-m4210403310s-w1024_h768.jpg'}]",,399900,False,5878797483,,,2942646195,,https://ap.rdcpix.com/79494622003164f5fe13c5801b0c018el-m982442563s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,C9C25C78EA93732839CA9F6322816F7E,,,,,,,True,,,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,2004.0,,2010-12-07,203000.0,2.0,,1.0,3049.0,2013.0,3.0,townhouse,,2.0,2.0,4.0,townhomes,27614,North Carolina,-78.560586,35.930491,Raleigh,NC,3418 Van Hessen Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3418%20Van%20Hessen%20Dr%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=i9-_XKdghWc6zyy4h8XER-F44-c=,37183,Wake,"[{'listing_id': '2942646195', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '520349774', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
30,2022-05-02T13:18:22Z,"['central_air', 'corner_lot', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'open_floor_plan', 'floor_plan']",5900-Ricker-Rd_Raleigh_NC_27610_M65390-81933,for_sale,2022-05-02T13:20:09Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/4b8fe649a452dafd0b8b577763088372l-m1976236863s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/4b8fe649a452dafd0b8b577763088372l-m3585043518s-w1024_h768.jpg'}]",,362000,False,6539081933,,,2942646194,,https://ap.rdcpix.com/4b8fe649a452dafd0b8b577763088372l-m1976236863s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DC1478F6D9D1FD486316D64F0B55205F,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2014-02-26,130500.0,2.0,,1.0,7405.0,1761.0,3.0,,,2.0,2.0,3.0,single_family,27610,North Carolina,-78.54116,35.731793,Raleigh,NC,5900 Ricker Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5900%20Ricker%20Rd%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=rX7-L9jCIHbCPR7i708-OgcNH74=,37183,Wake,"[{'listing_id': '2942646194', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '578029598', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '554265746', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '500084870', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
31,2022-05-03T12:30:20Z,"['new_construction', 'two_or_more_stories', 'garage_1_or_more']",5034-Tura-St_Raleigh_NC_27610_M91953-65064,for_sale,2022-05-02T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/054c28792a4a34ad275a1de67d89e7fdl-f2478400773s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/054c28792a4a34ad275a1de67d89e7fdt-f2214920601s-w1024_h768.jpg'}]",,391240,False,9195365064,,,2942680562,,https://nh.rdcpix.com/054c28792a4a34ad275a1de67d89e7fdl-f2478400773s-w1024_h768.jpg,,LC1B,417000665262,19284600103,new_home,,True,,,,,,True,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,,,,1785.0,2.0,,,1.0,2.0,3.0,single_family,27610,North Carolina,,,Raleigh,NC,5034 Tura St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5034%20Tura%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=1Ye8BkQg3-WrAbDReBivB1ZqzZA=,,Wake,"[{'listing_id': '2942680562', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072671,Trace at Olde Towne - Designer Collection,,,
32,2022-05-05T01:27:35Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'vaulted_ceiling', 'new_roof', 'tennis']",5629-Enoree-Ln_Raleigh_NC_27616_M57436-13091,for_sale,2022-05-01T13:40:17Z,,"[{'name': 'CENTURY 21 Triangle Group', 'photo': 'https://ap.rdcpix.com/c492d89c85aa96213e852ecd479a4e30o-b231195463s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f50501a71b5beffcc532e246c338bc29l-b388451804s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f50501a71b5beffcc532e246c338bc29l-b533744846s-w1024_h768.jpg'}]",,400000,True,5743613091,,"[{'type': None, 'href': 'https://my.matterport.com/show/?m=5wvAwg7SvZz&mls=1'}]",2942626296,,https://ap.rdcpix.com/f50501a71b5beffcc532e246c338bc29l-b388451804s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DC0CD73299242DB5A33AB31F2F71760F,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'listing_owner_brand.broker', 'co_broke']",advantage_brand,2001.0,,2014-07-17,200000.0,2.0,,1.0,6098.0,1900.0,3.0,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.546211,35.889062,Raleigh,NC,5629 Enoree Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5629%20Enoree%20Ln%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=IrozEGBe4YUf2GxJ8zRc6M2PnOI=,37183,Wake,"[{'listing_id': '2942626296', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '588064674', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
33,2022-04-30T15:36:01Z,"['central_air', 'family_room', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",9628-Waterwood-Ct_Wake-Forest_NC_27587_M57545-39196,for_sale,2022-04-30T15:39:31Z,,"[{'name': 'Re/Max Advantage', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/fdd1ab1d31bd3bea80dab3a10870b3a0l-m1944122180s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/fdd1ab1d31bd3bea80dab3a10870b3a0l-m3910882561s-w1024_h768.jpg'}]",,390000,False,5754539196,,,2942611073,,https://ap.rdcpix.com/fdd1ab1d31bd3bea80dab3a10870b3a0l-m1944122180s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,9544EC0FA04262E0E29872578C736A0A,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1993.0,,2020-01-28,230000.0,2.0,,1.0,7405.0,1564.0,3.0,,,2.0,2.0,3.0,single_family,27587,North Carolina,-78.581641,35.936162,Wake Forest,NC,9628 Waterwood Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9628%20Waterwood%20Ct%2C%20Wake%20Forest%2C%20NC%2027587&size=640x480&source=outdoor&signature=dZgPilZNGFv3IoDZ7h2DK6BLBMs=,37183,Wake,"[{'listing_id': '2942611073', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2839433367', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
34,2022-04-30T00:56:57Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1421-Ujamaa-Dr_Raleigh_NC_27610_M66553-85605,for_sale,2022-04-30T00:58:11Z,,"[{'name': 'The Douglas Realty Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/3a52a2c351ca6cc91aec9f8a2754c210l-m2652607634s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/3a52a2c351ca6cc91aec9f8a2754c210l-m1654554205s-w1024_h768.jpg'}]",,369000,False,6655385605,,,2942601404,,https://ap.rdcpix.com/3a52a2c351ca6cc91aec9f8a2754c210l-m2652607634s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,A09EF5FA6B94817667CD89A2D3101B2B,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2015.0,,2015-08-28,192500.0,2.0,,1.0,5227.0,2215.0,3.0,,,2.0,2.0,3.0,single_family,27610,North Carolina,-78.614019,35.734314,Raleigh,NC,1421 Ujamaa Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1421%20Ujamaa%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=KEMw_pdTVVD5Hu60HGMLE4KnrJw=,37183,Wake,"[{'listing_id': '2942601404', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '598087870', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
35,2022-05-01T01:11:08Z,"['community_outdoor_space', 'corner_lot', 'laundry_room', 'recreation_facilities', 'single_story']",800-Vardaman-St_Raleigh_NC_27610_M50510-73851,for_sale,2022-04-29T20:33:48Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/9d7f3e26881062deee93da3c3ff61274l-m4040517857s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/9d7f3e26881062deee93da3c3ff61274l-m1689772770s-w1024_h768.jpg'}]",,375000,False,5051073851,,,2942584192,,https://ap.rdcpix.com/9d7f3e26881062deee93da3c3ff61274l-m4040517857s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,01D8543669C0F55933BC1FAA5D2B78CD,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1970.0,,,,2.0,,,4356.0,1393.0,2.0,,,,1.0,3.0,single_family,27610,North Carolina,-78.620163,35.76941,Raleigh,NC,800 Vardaman St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=800%20Vardaman%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=ZCU26RVCwhf-SLyLoCToUc7qbpU=,37183,Wake,"[{'listing_id': '2942584192', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
36,2022-05-02T14:35:27Z,"['central_air', 'community_outdoor_space', 'disability_features', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",1313-Woodline-Dr_Raleigh_NC_27603_M64320-07953,for_sale,2022-04-29T19:49:06Z,,"[{'name': 'Fonville Morisey/Falls Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b588974105e642f52cabacff759f927dl-m3631847408s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b588974105e642f52cabacff759f927dl-m4135463945s-w1024_h768.jpg'}]",,390000,False,6432007953,,,2942581733,,https://ap.rdcpix.com/b588974105e642f52cabacff759f927dl-m3631847408s-w1024_h768.jpg,[{'office_name': 'Fonville Morisey/Midtown Sales Office'}],TANC,,,mls,E44A44D7104CED0156BBDFE14920D8E9,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2001.0,,2017-10-13,205000.0,2.0,,,19166.0,1582.0,2.0,,,2.0,1.0,3.0,single_family,27603,North Carolina,-78.656198,35.629412,Raleigh,NC,1313 Woodline Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1313%20Woodline%20Dr%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=6l9zoXO6yK4t578yc2CtykFJmNE=,37183,Wake,"[{'listing_id': '2942581733', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '629894454', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '529027162', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
37,2022-05-03T13:17:35Z,"['central_air', 'city_view', 'community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'no_hoa', 'big_lot', 'farm', 'ranch', 'golf_course']",200-Bertie-Dr_Raleigh_NC_27610_M59916-80242,for_sale,2022-04-29T13:14:56Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/752107c3ec00121ca3c14c79902c61b8l-m2728343255s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/752107c3ec00121ca3c14c79902c61b8l-m4048475869s-w1024_h768.jpg'}]",,370000,False,5991680242,,,2942562894,,https://ap.rdcpix.com/752107c3ec00121ca3c14c79902c61b8l-m2728343255s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,0A2E35E83F4B4C38D738138C80B02BC5,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1951.0,,1990-05-01,90000.0,2.0,,,23958.0,1758.0,2.0,,,2.0,1.0,3.0,single_family,27610,North Carolina,-78.611732,35.781797,Raleigh,NC,200 Bertie Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=200%20Bertie%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=gFu4w_gQX1I-Pw6s3eunwKL5W3I=,37183,Wake,"[{'listing_id': '2942562894', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
38,2022-05-01T19:05:41Z,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'shopping']",4716-Easthampton-Dr_Raleigh_NC_27604_M64399-94420,for_sale,2022-04-29T12:26:56Z,,"[{'name': 'TLC Realty Group in Cary', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/3dd14b73a4b8e1eaa2c4066c62c43f98l-m3782782878s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/3dd14b73a4b8e1eaa2c4066c62c43f98l-m1251995582s-w1024_h768.jpg'}]",,375000,False,6439994420,,,2942561611,,https://ap.rdcpix.com/3dd14b73a4b8e1eaa2c4066c62c43f98l-m3782782878s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,0BA720FE051279068305B06EA61B3877,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1996.0,,2016-08-25,150000.0,2.0,,1.0,9148.0,1716.0,3.0,,,2.0,2.0,4.0,single_family,27604,North Carolina,-78.560104,35.814871,Raleigh,NC,4716 Easthampton Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4716%20Easthampton%20Dr%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=2HzDn_hP-Ds9jQ5wA0rCBZ6N9KE=,37183,Wake,"[{'listing_id': '2942561611', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '606367274', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
39,2022-05-03T12:30:20Z,"['new_construction', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan']",137-Cashmere-Ct_Raleigh_NC_27610_M92739-95223,for_sale,2022-04-29T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/57428ff5ba248e1a7f740c1bde174b87l-f907243011s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/57428ff5ba248e1a7f740c1bde174b87t-f46041436s-w1024_h768.jpg'}]",,378890,False,9273995223,,,2942680553,,https://nh.rdcpix.com/57428ff5ba248e1a7f740c1bde174b87l-f907243011s-w1024_h768.jpg,,LC1B,417000665271,66251710006,new_home,,True,,,,,,True,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,,,,1654.0,2.0,,,2.0,1.0,2.0,single_family,27610,North Carolina,,,Raleigh,NC,137 Cashmere Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=137%20Cashmere%20Ct%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=dqbPkAxjZgvbPo_4lxC5vyJ_xY0=,,Wake,"[{'listing_id': '2942680553', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072675,Auburn Village - Amber Collection,,,
40,2022-04-30T15:20:46Z,"['central_air', 'city_view', 'community_golf', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'corner_lot', 'cul_de_sac', 'family_room', 'fireplace', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",11204-Presidio-Dr_Raleigh_NC_27617_M67472-46155,for_sale,2022-04-28T19:19:35Z,,"[{'name': 'eXp Realty, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ee97ec6a773da46ca7ebe138baba2e14l-m424195637s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ee97ec6a773da46ca7ebe138baba2e14l-m846161489s-w1024_h768.jpg'}]",,400000,False,6747246155,,,2942534848,,https://ap.rdcpix.com/ee97ec6a773da46ca7ebe138baba2e14l-m424195637s-w1024_h768.jpg,[{'office_name': 'EXP Realty LLC'}],TANC,,,mls,6C5D768A8CADCF5700F1FC2551587326,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2005.0,,2005-04-14,264500.0,2.0,,1.0,3920.0,2129.0,3.0,townhouse,,2.0,2.0,3.0,townhomes,27617,North Carolina,-78.803559,35.918373,Raleigh,NC,11204 Presidio Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11204%20Presidio%20Dr%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=fLUS2Ipuwxdt04kFQKqHvG9btiw=,37183,Wake,"[{'listing_id': '2942534848', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
