,primary_photo,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,primary_photo.href,tax_record,other_listings,community.advertisers,community.property_id,community.description.name,location.address.coordinate
25,,2022-04-09T00:02:30Z,"['central_air', 'community_clubhouse', 'community_golf', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'high_ceiling', 'vaulted_ceiling', 'master_bedroom', 'new_roof', 'community_center', 'golf_course', 'tennis', 'trails']",1812-Crag-Burn-Ln_Raleigh_NC_27604_M67111-52271,for_sale,2022-04-08T23:54:33Z,,"[{'name': 'Encore Properties', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/39c10cf3efc3630cd3a614d66087e65bl-m1994749633s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/39c10cf3efc3630cd3a614d66087e65bl-m30061884s-w1024_h768.jpg'}]",,399000,False,6711152271,,,2941946707,,[{'office_name': None}],TANC,,,mls,30C4EE60C64D7428B7A99EBAC314F79A,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1997.0,,2014-10-15,150000.0,2.0,,1.0,3920.0,1620.0,3.0,,,,2.0,3.0,single_family,27604,North Carolina,-78.542896,35.808015,Raleigh,NC,1812 Crag Burn Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1812%20Crag%20Burn%20Ln%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=5Mb958sEV0UxXcdJK7o34-tKt_s=,37183,Wake,"[{'listing_id': '2941946707', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2930446336', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2924142317', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2914443252', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2914368557', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2913409583', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2648647298', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '645612106', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '643663274', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '591146506', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '589774038', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '517102646', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/39c10cf3efc3630cd3a614d66087e65bl-m1994749633s-w1024_h768.jpg,,,,,,
26,,2022-04-08T18:55:39Z,"['central_air', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'private_backyard', 'fenced_yard', 'big_lot', 'hoa', 'groundscare']",6000-Buffaloe-Rd_Raleigh_NC_27616_M56053-16916,for_sale,2022-04-08T19:07:36Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8d2199075860799307cd3a3352b0d1fcl-m3168253909s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8d2199075860799307cd3a3352b0d1fcl-m971853496s-w1024_h768.jpg'}]",,385000,False,5605316916,,,2941935852,,[{'office_name': None}],TANC,,,mls,186DE7D50422F8E48DDB10FD1F7A1FC8,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1968.0,,2004-06-11,162500.0,2.0,,,43560.0,1986.0,2.0,,,2.0,1.0,3.0,single_family,27616,North Carolina,-78.540997,35.841679,Raleigh,NC,6000 Buffaloe Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6000%20Buffaloe%20Rd%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=_WbaDwLgFy4wxCGII8rLR1sqCRo=,37183,Wake,"[{'listing_id': '2941935852', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/8d2199075860799307cd3a3352b0d1fcl-m3168253909s-w1024_h768.jpg,,,,,,
27,,2022-04-10T23:33:14Z,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'cathedral_ceiling']",3315-Sunbright-Ln_Raleigh_NC_27610_M64806-36676,for_sale,2022-04-08T16:26:14Z,,"[{'name': 'RE/MAX Southland', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8bb8bfc4a26fe06fbd791ee156a3cc90l-m1725463359s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8bb8bfc4a26fe06fbd791ee156a3cc90l-m764389760s-w1024_h768.jpg'}]",,355000,False,6480636676,,,2941927949,,[{'office_name': None}],TANC,,,mls,D60B1462FE316AE86C8FE73C83C75E94,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2007.0,,2008-03-24,170000.0,2.0,,1.0,5227.0,2142.0,3.0,,,2.0,2.0,4.0,single_family,27610,North Carolina,-78.590656,35.752453,Raleigh,NC,3315 Sunbright Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3315%20Sunbright%20Ln%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=mSFAZRSHng3tXFMIlwN45IQDcNU=,37183,Wake,"[{'listing_id': '2941927949', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '587981906', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/8bb8bfc4a26fe06fbd791ee156a3cc90l-m1725463359s-w1024_h768.jpg,,,,,,
28,,2022-04-11T19:07:23Z,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'cathedral_ceiling', 'master_bedroom', 'trails', 'shopping']",8110-Cohosh-Ct_Raleigh_NC_27616_M65450-21739,for_sale,2022-04-08T16:04:53Z,,"[{'name': 'Linda Craft & Team, Realtors', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/7b179c3d524b0c582f458c8207049439l-m3155547640s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/7b179c3d524b0c582f458c8207049439l-m2872840856s-w1024_h768.jpg'}]",,374900,False,6545021739,,"[{'type': None, 'href': 'https://view.paradym.com/idx/8110-Cohosh-Court-Raleigh-NC-27616-3344/4717130/prt/20'}]",2941926884,,[{'office_name': None}],TANC,,,mls,8FC41AFB39139B658483C6FBD10BDF04,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2005-02-09,154000.0,2.0,,1.0,5227.0,1684.0,3.0,,,2.0,2.0,3.0,single_family,27616,North Carolina,-78.516647,35.890319,Raleigh,NC,8110 Cohosh Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8110%20Cohosh%20Ct%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=P2dI1Hbauuee2kGqNVfe_wfjVGw=,37183,Wake,"[{'listing_id': '2941926884', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/7b179c3d524b0c582f458c8207049439l-m3155547640s-w1024_h768.jpg,,,,,,
29,,2022-04-12T20:08:23Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'high_ceiling', 'tennis']",6105-Tipping-Cir_Raleigh_NC_27609_M68022-35309,for_sale,2022-04-08T13:12:26Z,,"[{'name': ""Hodge & Kittrell Sotheby's International Realty"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/762945244016dc72238e16cc92843d5dl-b2380807312s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/762945244016dc72238e16cc92843d5dl-b19425493s-w1024_h768.jpg'}]",,375000,False,6802235309,,,2941919794,,[{'office_name': None}],TANC,,,mls,607D91FB05A5DD8BB2AC176B20EDF9A9,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1988.0,,1994-01-31,138000.0,3.0,,1.0,1742.0,2373.0,4.0,townhouse,,,3.0,4.0,townhomes,27609,North Carolina,-78.633908,35.862458,Raleigh,NC,6105 Tipping Cir,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6105%20Tipping%20Cir%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=18gxdc1lIFMVp8OzKqKjnMsaZ4o=,37183,Wake,"[{'listing_id': '2941919794', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/762945244016dc72238e16cc92843d5dl-b2380807312s-w1024_h768.jpg,,,,,,
30,,2022-04-13T18:22:17Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'fireplace', 'hardwood_floors', 'single_story', 'master_bedroom', 'big_lot']",10632-Pine-Thicket-Ct_Raleigh_NC_27603_M68273-01287,for_sale,2022-04-08T12:49:41Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/4beec8b1fc610e5d2b48396b62d73f1al-m2336015013s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/4beec8b1fc610e5d2b48396b62d73f1al-m1179356926s-w1024_h768.jpg'}]",,360000,False,6827301287,,,2941919208,,[{'office_name': None}],TANC,,,mls,FBE2CB0AA480097B9BCD9FA5837422F2,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1999.0,,2017-03-10,235000.0,2.0,,,436036.0,1809.0,2.0,,,,1.0,3.0,single_family,27603,North Carolina,-78.69867,35.624711,Raleigh,NC,10632 Pine Thicket Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10632%20Pine%20Thicket%20Ct%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=kCwBsSy5iSGcFui4BFFBpudDv70=,37183,Wake,"[{'listing_id': '2941919208', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '623209934', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '619554482', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '606780082', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/4beec8b1fc610e5d2b48396b62d73f1al-m2336015013s-w1024_h768.jpg,,,,,,
31,,2022-04-11T00:44:22Z,"['community_clubhouse', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'screen_porch', 'front_porch', 'pond', 'tennis']",4401-Major-Loring-Way_Raleigh_NC_27616_M67042-99006,for_sale,2022-04-08T12:21:18Z,,"[{'name': 'Pace Realty Group, Inc./Pm', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/443ba109ad7e3bb06302bf0aa816e671l-m1691600824s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/443ba109ad7e3bb06302bf0aa816e671l-m1222880956s-w1024_h768.jpg'}]",,399900,False,6704299006,,,2941918541,,[{'office_name': None}],TANC,,,mls,CCEE949981414E5842068424A91ED064,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1999.0,,2015-06-19,209000.0,2.0,,1.0,9583.0,1954.0,3.0,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.561023,35.836077,Raleigh,NC,4401 Major Loring Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4401%20Major%20Loring%20Way%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=mtMeLXnrq2oO7Yfv4hFg9ihwBMk=,37183,Wake,"[{'listing_id': '2941918541', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '601721874', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/443ba109ad7e3bb06302bf0aa816e671l-m1691600824s-w1024_h768.jpg,,,,,,
32,,2022-04-08T12:24:53Z,"['central_air', 'community_outdoor_space', 'family_room', 'laundry_room', 'recreation_facilities', 'single_story', 'modern_kitchen', 'open_kitchen', 'big_yard', 'farm', 'ranch', 'shopping']",4124-Green-Rd_Raleigh_NC_27604_M67180-32469,for_sale,2022-04-08T11:37:43Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1af6039eefe776026ed90de702812b08l-m4041921395s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1af6039eefe776026ed90de702812b08l-m1098593580s-w1024_h768.jpg'}]",,400000,False,6718032469,,,2941917778,,[{'office_name': 'EXP Realty LLC'}],TANC,,,mls,79D768FB65A7498187027085E91BC529,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1971.0,,2007-05-24,136000.0,1.0,,1.0,11326.0,1415.0,2.0,,,,1.0,3.0,single_family,27604,North Carolina,-78.590492,35.839952,Raleigh,NC,4124 Green Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4124%20Green%20Rd%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=i3g9Z2nkavtIc9B1NIb0G0aow6s=,37183,Wake,"[{'listing_id': '2941917778', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/1af6039eefe776026ed90de702812b08l-m4041921395s-w1024_h768.jpg,,,,,,
33,,2022-04-09T12:12:39Z,"['central_air', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'updated_kitchen', 'master_suite', 'shopping']",1813-Carrington-Dr_Raleigh_NC_27615_M53580-03674,for_sale,2022-04-08T10:07:46Z,,"[{'name': 'Carpenter Real Estate Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6774166ec96cdb5af951122f151d941dl-m3844767447s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6774166ec96cdb5af951122f151d941dl-m2640414190s-w1024_h768.jpg'}]",,360000,False,5358003674,,,2941917016,,[{'office_name': None}],TANC,,,mls,3BF6DD3A8D010C7499FC99B1A78FE8B8,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,1985.0,,2020-02-28,240000.0,2.0,,1.0,4792.0,1829.0,3.0,townhouse,,,2.0,3.0,townhomes,27615,North Carolina,-78.609566,35.896345,Raleigh,NC,1813 Carrington Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1813%20Carrington%20Dr%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=NtDSp9d_cpbLim69L0fFsHxTezo=,37183,Wake,"[{'listing_id': '2941917016', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2830116201', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '647951550', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '521519470', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '518648226', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/6774166ec96cdb5af951122f151d941dl-m3844767447s-w1024_h768.jpg,,,,,,
34,,2022-04-07T19:36:01Z,,421-Harding-St_Raleigh_NC_27604_M96051-68977,for_sale,2022-04-07T19:44:32Z,,"[{'name': 'United Real Estate Triangle', 'photo': None, 'type': 'Office'}]",,,375000,False,9605168977,,,2941891825,,"[{'office_name': None}, {'office_name': None}]",TANC,,,mls,,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,6534.0,,0.0,,,,,,land,27604,North Carolina,-78.62839,35.797193,Raleigh,NC,421 Harding St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=421%20Harding%20St%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=ZBGcdAjZIyjW9aXJBnFQ8ux0t4c=,37183,Wake,"[{'listing_id': '2941891825', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
35,,2022-04-10T22:14:54Z,"['central_air', 'community_outdoor_space', 'family_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'granite_kitchen', 'modern_kitchen', 'open_kitchen', 'ensuite', 'shopping']",2208-Stafford-Ave-Unit-201_Raleigh_NC_27607_M50749-71103,for_sale,2022-04-07T18:44:50Z,"[{'start_date': '2022-04-16T14:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-04-16T16:00:00', 'dst': True, 'time_zone': 'EST'}]","[{'name': 'Redfin Corporation', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8932c9a782905739e031a7c26d81dbe3l-m4072192272s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8932c9a782905739e031a7c26d81dbe3l-m347843994s-w1024_h768.jpg'}]",,400000,False,5074971103,,,2941888712,,[{'office_name': None}],TANC,,,mls,FD7EE792CD9185C810299F413C9DF4AC,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1983.0,,2016-07-26,217000.0,2.0,,,,978.0,2.0,condo,,,1.0,2.0,condos,27607,North Carolina,-78.664085,35.790683,Raleigh,NC,2208 Stafford Ave Unit 201,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2208%20Stafford%20Ave%20Unit%20201%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=aLLxIAiYihNDTG5jS5c6yYpf7_E=,37183,Wake,"[{'listing_id': '2941888712', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '650380410', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '616031970', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '615615442', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '602031266', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '601987774', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '570931946', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/8932c9a782905739e031a7c26d81dbe3l-m4072192272s-w1024_h768.jpg,,,,,,
36,,2022-04-11T01:07:35Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'fenced_yard']",7912-Flanagan-Pl_Raleigh_NC_27612_M54882-32216,for_sale,2022-04-07T18:39:32Z,,"[{'name': 'DeRonja Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c58e2a776bdbb5e5a1cf1c36c80ee6f4l-m3160028616s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c58e2a776bdbb5e5a1cf1c36c80ee6f4l-m1053653167s-w1024_h768.jpg'}]",,389000,False,5488232216,,,2941888427,,[{'office_name': None}],TANC,,,mls,6B29FFA68D6BC01E1C700AEF98E1C53C,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2001.0,,2015-07-17,198000.0,2.0,,1.0,12197.0,1389.0,3.0,,,,2.0,3.0,single_family,27612,North Carolina,-78.72406,35.866622,Raleigh,NC,7912 Flanagan Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7912%20Flanagan%20Pl%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=tshCIyNH7ZzQLd6-ZdA6TD6w6Kw=,37183,Wake,"[{'listing_id': '2941888427', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '599794414', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '593975862', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '510604930', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/c58e2a776bdbb5e5a1cf1c36c80ee6f4l-m3160028616s-w1024_h768.jpg,,,,,,
37,,2022-04-11T12:51:17Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'fenced_yard', 'new_roof']",9208-Shallcross-Way_Raleigh_NC_27617_M57735-15081,for_sale,2022-04-07T17:49:00Z,,"[{'name': ""Carolina's Choice Real Estate"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f196508606cb7daaaf939f9501a9a5bdl-m1359436784s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f196508606cb7daaaf939f9501a9a5bdl-m286635442s-w1024_h768.jpg'}]",,384500,False,5773515081,,,2941885658,,[{'office_name': None}],TANC,,,mls,2206ECF675D99C717C8820883D5E120C,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,1999.0,,2018-12-18,251000.0,2.0,,1.0,6970.0,1443.0,3.0,,,2.0,2.0,3.0,single_family,27617,North Carolina,-78.731209,35.905331,Raleigh,NC,9208 Shallcross Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9208%20Shallcross%20Way%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=I4CIfk6XTjW6KMFPEQY0qqH4Wa0=,37183,Wake,"[{'listing_id': '2941885658', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/f196508606cb7daaaf939f9501a9a5bdl-m1359436784s-w1024_h768.jpg,,,,,,
38,,2022-04-12T21:48:58Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'energy_efficient', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'fenced_yard', 'shopping']",6800-Milligan-Way-Unit-103_Raleigh_NC_27613_M95089-76608,for_sale,2022-04-06T19:51:14Z,,"[{'name': 'Town & Country Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/dd27b827952ad020102f113f0b73ecael-m1398744649s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/dd27b827952ad020102f113f0b73ecael-m2009958226s-w1024_h768.jpg'}]",,395000,False,9508976608,,,2941851203,,[{'office_name': None}],TANC,,,mls,316D71A477E2EE7578BBC2A9A24C6DF9,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2020.0,,,,2.0,,1.0,,1540.0,3.0,townhouse,,,3.0,3.0,townhomes,27613,North Carolina,-78.711623,35.864705,Raleigh,NC,6800 Milligan Way Unit 103,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6800%20Milligan%20Way%20Unit%20103%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=z6g1LWthBfL2qbPrCqEypnxh-nw=,37183,Wake,"[{'listing_id': '2941851203', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/dd27b827952ad020102f113f0b73ecael-m1398744649s-w1024_h768.jpg,,,,,,
39,,2022-04-14T14:58:53Z,"['community_outdoor_space', 'fireplace', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'updated_kitchen', 'big_yard', 'fenced_yard', 'tennis', 'shopping']",1510-Hemphill-Dr_Raleigh_NC_27609_M64178-56709,for_sale,2022-04-05T22:30:23Z,"[{'start_date': '2022-04-16T14:00:00', 'methods': ['in_person'], 'description': None, 'end_date': '2022-04-16T16:00:00', 'dst': True, 'time_zone': 'EST'}]","[{'name': 'Raleigh Custom Realty, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/e2807f1b30b9735bcd3d9292ae54923bl-m3285636910s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/e2807f1b30b9735bcd3d9292ae54923bl-m3518960205s-w1024_h768.jpg'}]",,379900,False,6417856709,,,2941818269,,"[{'office_name': 'Raleigh Custom Realty, LLC'}]",TANC,,,mls,2C74D949A779D452C0557BA81F04E45E,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1984.0,,2015-02-20,161000.0,3.0,,1.0,1742.0,2537.0,4.0,townhouse,,,2.0,4.0,townhomes,27609,North Carolina,-78.613353,35.866702,Raleigh,NC,1510 Hemphill Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1510%20Hemphill%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=dFdWRvGG_yQ0jdt8KUoaicjHczk=,37183,Wake,"[{'listing_id': '2941818269', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '596301138', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '584000850', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '525265422', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/e2807f1b30b9735bcd3d9292ae54923bl-m3285636910s-w1024_h768.jpg,,,,,,
